image_name,predicted_class,classification_confidence,melanoma_probability,not_melanoma_probability,classification_correct,decision_margin,analysis_performed,asymmetry_score,asymmetry_risk,border_irregularity,border_risk,color_variation,color_risk,texture_contrast,texture_homogeneity,texture_energy,texture_correlation,texture_risk,overall_risk_score,risk_level,segmentation_quality,lesion_area_pixels
IMD035.jpg,MELANOMA,0.6739192008972168,0.6739192,0.32608083,True,0.34783837,True,0.5521339843889339,1.0,18.391130191971854,1.0,6.0,1.0,78.71128720452224,0.2965321223904665,0.027781137375252608,0.9751154825087958,0.3935564360226112,0.8483891090056528,HIGH,0.0,119933.0
IMD037.jpg,MELANOMA,0.9938027858734131,0.9938028,0.006197235,True,0.9876056,True,0.1493848461700972,1.0,24.757241218747644,1.0,5.0,1.0,77.01546578773898,0.3234282678203501,0.030980503960671715,0.9798982899933965,0.3850773289386949,0.8462693322346737,HIGH,0.0,136805.0
IMD039.jpg,NOT_MELANOMA,0.9299395680427551,0.070060425,0.92993957,False,0.85987914,False,,,,,,,,,,,,,,,
IMD040.jpg,MELANOMA,0.9601463079452515,0.9601463,0.039853755,True,0.92029256,True,0.1060478513100942,1.0,34.15390521225211,1.0,4.0,0.75,68.20109466283145,0.33260410658820955,0.03461832125077018,0.9815549603806805,0.34100547331415726,0.7727513683285393,HIGH,0.0,129893.0
IMD041.jpg,MELANOMA,0.9580427408218384,0.95804274,0.04195728,True,0.9160855,True,0.3249063569678265,1.0,5.685940519480664,0.9371881038961328,5.0,1.0,71.66761381627735,0.2957888409651986,0.025091357994230432,0.9853757060822859,0.35833806908138677,0.8238815432443799,HIGH,0.0,82469.0
IMD042.jpg,MELANOMA,0.9999444484710693,0.99994445,5.5581077e-05,True,0.9998889,True,0.25201361589774435,1.0,6.33337676240961,1.0,4.0,0.75,73.04819081299551,0.3240051303441278,0.027240476670505876,0.9845221826027634,0.3652409540649776,0.7788102385162444,HIGH,0.0,93261.0
IMD043.jpg,MELANOMA,0.9988641738891602,0.9988642,0.0011358861,True,0.9977283,True,0.09877132091197553,0.9877132091197554,44.43671448735427,1.0,6.0,1.0,74.39115763999176,0.3096030827501744,0.02463298052712563,0.9842977152485376,0.3719557881999588,0.8399172493299286,HIGH,0.0,127050.0
IMD044.jpg,NOT_MELANOMA,0.9886936545372009,0.011306326,0.98869365,False,0.9773873,False,,,,,,,,,,,,,,,
IMD047.jpg,MELANOMA,0.9629998803138733,0.9629999,0.03700012,True,0.92599976,True,0.18970232658302214,1.0,17.06224112852652,1.0,4.0,0.75,74.62087957086915,0.3305338241670861,0.03328636008769053,0.9765430661056523,0.37310439785434574,0.7807760994635864,HIGH,0.0,116796.0
IMD048.jpg,MELANOMA,0.8163829445838928,0.81638294,0.18361707,True,0.6327659,True,0.07682471683686136,0.7682471683686136,38.52536589126048,1.0,4.0,0.75,61.06862806042568,0.3593226686118192,0.03687424121701569,0.9755552301862722,0.3053431403021284,0.7058975771676855,HIGH,0.0,123880.0
IMD049.jpg,NOT_MELANOMA,0.5132964253425598,0.48670363,0.5132964,False,0.026592791,False,,,,,,,,,,,,,,,
IMD058.jpg,MELANOMA,0.9996178150177002,0.9996178,0.00038215582,True,0.99923563,True,0.26639248544951794,1.0,25.152367686476172,1.0,7.0,1.0,115.8424660417099,0.25556767012006815,0.019157424699668957,0.9714309885610527,0.5792123302085495,0.8948030825521374,HIGH,0.0,97346.0
IMD061.jpg,MELANOMA,0.9999793767929077,0.9999794,2.0597909e-05,True,0.99995875,True,0.18034608627086332,1.0,34.588932238458526,1.0,18.0,1.0,150.63330948461268,0.2886575416462404,0.019807870862155224,0.9650739355981396,0.7531665474230634,0.9382916368557659,HIGH,0.0,143810.0
IMD063.jpg,MELANOMA,0.9356706142425537,0.9356706,0.06432935,True,0.8713413,True,0.3603650459394127,1.0,7.430657524409031,1.0,4.0,0.75,100.85405653772271,0.24109509030384724,0.018345919353198462,0.979311475336905,0.5042702826886135,0.8135675706721534,HIGH,0.0,108752.0
IMD064.jpg,MELANOMA,0.9987892508506775,0.99878925,0.0012107192,True,0.99757856,True,0.03938094172340841,0.39380941723408414,29.91140583446706,1.0,7.0,1.0,99.19150513107343,0.29783133655820704,0.02142958819366979,0.9754362854416084,0.49595752565536716,0.7224417357223628,HIGH,0.0,115210.0
IMD065.jpg,MELANOMA,0.9999990463256836,0.99999905,9.4577996e-07,True,0.9999981,True,0.11442830834230433,1.0,84.607822908885,1.0,26.0,1.0,110.90747265090583,0.2766650310463113,0.01823565233966285,0.9772797445136666,0.5545373632545292,0.8886343408136324,HIGH,0.0,68082.0
IMD075.jpg,NOT_MELANOMA,0.6231441497802734,0.37685588,0.62314415,False,0.24628827,False,,,,,,,,,,,,,,,
IMD076.jpg,MELANOMA,0.9994634985923767,0.9994635,0.0005364881,True,0.998927,True,0.22228992132455158,1.0,16.639274977917076,1.0,4.0,0.75,68.51054207761673,0.3050422243269135,0.026131165941744746,0.9817375985877502,0.34255271038808366,0.773138177597021,HIGH,0.0,104460.0
IMD078.jpg,MELANOMA,0.9765720963478088,0.9765721,0.023427907,True,0.9531442,True,0.5146011390436597,1.0,11.05558131571169,1.0,8.0,1.0,82.12812674144233,0.3032166586149903,0.02669555544652485,0.9850591923256804,0.41064063370721166,0.8526601584268029,HIGH,0.0,85506.0
IMD080.jpg,MELANOMA,0.9869583249092102,0.9869583,0.013041659,True,0.97391665,True,0.06359712890851273,0.6359712890851272,22.59260442394065,1.0,9.0,1.0,105.6926427032247,0.2391416938213254,0.020593837667072425,0.9778949778747564,0.5284632135161236,0.7911086256503126,HIGH,0.0,134025.0
IMD088.jpg,MELANOMA,0.9999513626098633,0.99995136,4.862737e-05,True,0.9999027,True,0.6112639074196408,1.0,12.426099600143617,1.0,6.0,1.0,140.83419559568162,0.2370318255109742,0.01685524517382207,0.9722196273625547,0.7041709779784081,0.926042744494602,HIGH,0.0,74465.0
IMD090.jpg,MELANOMA,0.997190535068512,0.99719054,0.0028094635,True,0.99438107,True,0.04975118714586498,0.49751187145864983,30.938821356480112,1.0,6.0,1.0,89.01542422847454,0.2619232265398213,0.018991426678947636,0.9772026307793049,0.44507712114237274,0.7356472481502556,HIGH,0.0,123160.0
IMD091.jpg,MELANOMA,0.9327322840690613,0.9327323,0.06726768,True,0.8654646,True,0.0903006459819804,0.903006459819804,8.911608954946248,1.0,11.0,1.0,154.10660425621668,0.2646281537966388,0.02588308848470672,0.9296371450655464,0.7705330212810835,0.9183848702752219,HIGH,0.0,138871.0
IMD092.jpg,NOT_MELANOMA,0.992879331111908,0.0071207345,0.99287933,False,0.9857586,False,,,,,,,,,,,,,,,
IMD107.jpg,MELANOMA,0.9230154156684875,0.9230154,0.07698455,True,0.8460309,True,0.14168439841049243,1.0,50.75622919769814,1.0,5.0,1.0,80.27709989404734,0.321616581712871,0.03197447089054165,0.9766129764522017,0.4013854994702367,0.8503463748675592,HIGH,0.0,130760.0
IMD112.jpg,MELANOMA,0.9920269846916199,0.992027,0.007973039,True,0.98405397,True,0.37749306602514654,1.0,16.35548573111452,1.0,3.0,0.5,65.32150172593862,0.3234978531227919,0.02767152641529463,0.9802083247458321,0.32660750862969307,0.7066518771574233,HIGH,0.0,94050.0
IMD118.jpg,MELANOMA,0.9955944418907166,0.99559444,0.00440553,True,0.9911889,True,0.14152134799997595,1.0,19.26186158769475,1.0,4.0,0.75,70.3844602575033,0.33419862164555286,0.02923961674454689,0.9807785306811866,0.35192230128751656,0.7754805753218792,HIGH,0.0,94966.0
IMD125.jpg,MELANOMA,0.9993757605552673,0.99937576,0.000624279,True,0.99875146,True,0.10197087450657394,1.0,37.10684055736627,1.0,3.0,0.5,82.35592079955715,0.3353767014587368,0.0329741988167703,0.9720556799669241,0.4117796039977858,0.7279449009994464,HIGH,0.0,135048.0
IMD126.jpg,MELANOMA,0.7352620959281921,0.7352621,0.26473796,True,0.47052413,True,0.08985436067189874,0.8985436067189874,14.178272083822264,1.0,4.0,0.75,93.83937111539903,0.22727537151626123,0.018290922053154808,0.9768599184300796,0.46919685557699514,0.7794351155739956,HIGH,0.0,97811.0
IMD132.jpg,MELANOMA,0.9194517731666565,0.9194518,0.08054824,True,0.83890355,True,0.07080068117436362,0.7080068117436362,30.970604598654774,1.0,4.0,0.75,88.35020151790887,0.30001293847788213,0.032764363235669426,0.9754441820650284,0.44175100758954433,0.724939454833295,HIGH,0.0,104712.0
IMD133.jpg,MELANOMA,0.7177684307098389,0.71776843,0.2822315,True,0.43553692,True,0.32484654699177584,1.0,25.499435352332068,1.0,4.0,0.75,83.92501025105236,0.29601758480553964,0.029193406035002076,0.9749910737695333,0.4196250512552618,0.7924062628138154,HIGH,0.0,135484.0
IMD134.jpg,NOT_MELANOMA,0.6892057657241821,0.31079423,0.68920577,False,0.37841153,False,,,,,,,,,,,,,,,
IMD135.jpg,NOT_MELANOMA,0.8217912316322327,0.17820874,0.82179123,False,0.64358246,False,,,,,,,,,,,,,,,
IMD137.jpg,NOT_MELANOMA,0.6416844129562378,0.35831562,0.6416844,False,0.2833688,False,,,,,,,,,,,,,,,
IMD140.jpg,MELANOMA,0.9998644590377808,0.99986446,0.00013549959,True,0.999729,True,0.1933265006031304,1.0,27.420828161426247,1.0,5.0,1.0,58.63843808943938,0.35701353194890734,0.03713662410465489,0.9880580785575909,0.2931921904471969,0.8232980476117993,HIGH,0.0,134592.0
IMD142.jpg,NOT_MELANOMA,0.9259219169616699,0.07407805,0.9259219,False,0.85184383,False,,,,,,,,,,,,,,,
IMD143.jpg,MELANOMA,0.9961792230606079,0.9961792,0.0038207504,True,0.99235845,True,0.08909522867723352,0.8909522867723352,46.22970322354022,1.0,5.0,1.0,77.82256138902562,0.29541086209954814,0.03383709136225341,0.9790619326282669,0.3891128069451281,0.8200162734293658,HIGH,0.0,124536.0
IMD144.jpg,MELANOMA,0.9914551973342896,0.9914552,0.008544823,True,0.9829104,True,0.4043986382543389,1.0,19.054276396959153,1.0,4.0,0.75,76.84654319067927,0.29554521724862637,0.032221845031294556,0.9800584030361322,0.38423271595339636,0.7835581789883491,HIGH,0.0,145024.0
IMD146.jpg,NOT_MELANOMA,0.8436809182167053,0.15631911,0.8436809,False,0.68736184,False,,,,,,,,,,,,,,,
IMD147.jpg,MELANOMA,0.5307702422142029,0.53077024,0.4692298,True,0.061540455,True,0.2193194731638862,1.0,17.002784178179688,1.0,3.0,0.5,81.55460311364816,0.278074500493574,0.023940024490061284,0.9709547712286902,0.4077730155682408,0.7269432538920602,HIGH,0.0,114704.0
IMD149.jpg,MELANOMA,0.9998171925544739,0.9998172,0.00018283863,True,0.9996343,True,0.37235635116935306,1.0,8.260648191884599,1.0,4.0,0.75,120.08411191631292,0.3070482030573752,0.021278564760480543,0.9775717891805322,0.6004205595815646,0.8376051398953912,HIGH,0.0,94753.0
IMD150.jpg,MELANOMA,0.9818494915962219,0.9818495,0.018150467,True,0.96369904,True,0.2611573718849443,1.0,16.965901638996186,1.0,5.0,1.0,134.6818812001509,0.3174967183308271,0.02975366058925107,0.97217256290386,0.6734094060007546,0.9183523515001887,HIGH,0.0,103734.0
IMD152.jpg,MELANOMA,0.795282244682312,0.79528224,0.20471773,True,0.5905645,True,0.0724240600381935,0.724240600381935,35.34738823173823,1.0,4.0,0.75,147.34233119490852,0.30484477425195633,0.030012843734139576,0.9135289958700404,0.7367116559745426,0.8027380640891195,HIGH,0.0,121440.0
IMD153.jpg,MELANOMA,0.625613808631897,0.6256138,0.37438616,True,0.25122765,True,0.044593014994308046,0.44593014994308044,54.123493240167676,1.0,6.0,1.0,135.13444006550478,0.3058719153507935,0.03331347352116027,0.8573829911947274,0.6756722003275238,0.7804005875676511,HIGH,0.0,114986.0
IMD154.jpg,MELANOMA,0.9995135068893433,0.9995135,0.00048646794,True,0.999027,True,0.24049241937673393,1.0,83.25281269446222,1.0,4.0,0.75,101.97412851612846,0.2768600036522095,0.025774345137393212,0.9378250792233319,0.5098706425806423,0.8149676606451606,HIGH,0.0,115231.0
IMD155.jpg,MELANOMA,0.8868756294250488,0.8868756,0.113124385,True,0.77375126,True,0.014581302428267348,0.14581302428267348,18.634556554608622,1.0,3.0,0.5,101.11404147503936,0.27824759310342884,0.030037232114896787,0.8892267172063241,0.5055702073751968,0.5378458079144676,MODERATE,0.0,120008.0
IMD156.jpg,NOT_MELANOMA,0.9662759900093079,0.033723995,0.966276,False,0.932552,False,,,,,,,,,,,,,,,
IMD157.jpg,NOT_MELANOMA,0.8601165413856506,0.13988352,0.86011654,False,0.720233,False,,,,,,,,,,,,,,,
IMD161.jpg,MELANOMA,0.9769253730773926,0.9769254,0.023074597,True,0.95385075,True,0.5017868604711196,1.0,8.867592586386158,1.0,3.0,0.5,76.85760188900237,0.3208019962823655,0.025678259716444593,0.9765304482521807,0.38428800944501185,0.7210720023612529,HIGH,0.0,107374.0
IMD162.jpg,MELANOMA,0.9086372256278992,0.9086372,0.09136279,True,0.81727445,True,0.13993028665800158,1.0,32.89585709482796,1.0,4.0,0.75,94.88425111349409,0.29340011565766416,0.02633814121027941,0.9774420774608839,0.47442125556747045,0.8061053138918676,HIGH,0.0,134775.0
IMD164.jpg,MELANOMA,0.9965912103652954,0.9965912,0.0034088711,True,0.99318236,True,0.10790686017569702,1.0,35.80500281471496,1.0,5.0,1.0,73.91078392186685,0.3076009642028113,0.030133186985061094,0.9748950887551325,0.36955391960933426,0.8423884799023336,HIGH,0.0,131026.0
IMD166.jpg,MELANOMA,0.9915374517440796,0.99153745,0.008462531,True,0.9830749,True,0.3386510408424955,1.0,6.195604075353783,1.0,3.0,0.5,94.16042698674669,0.2771267431986277,0.024671602637299294,0.9687368191574589,0.4708021349337334,0.7427005337334334,HIGH,0.0,118636.0
IMD168.jpg,MELANOMA,0.9763208031654358,0.9763208,0.023679217,True,0.9526416,True,0.1069532047002671,1.0,21.583442055199832,1.0,8.0,1.0,109.12600972754308,0.21397037851101905,0.016283744675399236,0.9817600539643278,0.5456300486377154,0.8864075121594288,HIGH,0.0,108914.0
IMD169.jpg,MELANOMA,0.654025673866272,0.6540257,0.34597427,True,0.3080514,True,0.3727479393873339,1.0,13.459930338054129,1.0,6.0,1.0,81.30158878363174,0.28814822776768706,0.0246714299616594,0.9826264331046892,0.4065079439181587,0.8516269859795397,HIGH,0.0,91322.0
IMD170.jpg,MELANOMA,0.7626146674156189,0.76261467,0.23738532,True,0.52522933,True,0.3316067651948555,1.0,23.842334888617135,1.0,3.0,0.5,87.46068470485021,0.2727634222948267,0.022759603030104648,0.9705696149655623,0.43730342352425106,0.7343258558810628,HIGH,0.0,105643.0
IMD171.jpg,MELANOMA,0.9985829591751099,0.99858296,0.001417005,True,0.997166,True,0.035104525854909564,0.35104525854909563,33.918068367815046,1.0,4.0,0.75,72.68910954654245,0.29460021946066,0.02793575000840562,0.9803662313508316,0.36344554773271226,0.6161227015704519,MODERATE,0.0,136431.0
IMD173.jpg,MELANOMA,0.6442229747772217,0.644223,0.35577703,True,0.28844595,True,0.14072397932212585,1.0,5.799752685728678,0.9599505371457356,4.0,0.75,108.07950941107863,0.282573852366857,0.022881686295960445,0.9720509695285932,0.5403975470553931,0.8125870210502821,HIGH,0.0,76804.0
IMD175.jpg,MELANOMA,0.9811425805091858,0.9811426,0.018857457,True,0.9622851,True,0.22090555344791904,1.0,18.311247642711056,1.0,4.0,0.75,72.41976214203918,0.30907226358190093,0.02804105186412476,0.9772823664558558,0.3620988107101959,0.778024702677549,HIGH,0.0,119989.0
IMD176.jpg,NOT_MELANOMA,0.7109248638153076,0.28907505,0.71092486,False,0.42184982,False,,,,,,,,,,,,,,,
IMD177.jpg,MELANOMA,0.9981496334075928,0.99814963,0.0018504384,True,0.9962992,True,0.06946049330846756,0.6946049330846755,56.716317031664204,1.0,4.0,0.75,71.8123546159023,0.32789086297365566,0.03397707501731057,0.9792891780276932,0.3590617730795115,0.7009166765410467,HIGH,0.0,129422.0
IMD182.jpg,NOT_MELANOMA,0.9491047263145447,0.05089531,0.9491047,False,0.8982094,False,,,,,,,,,,,,,,,
IMD196.jpg,MELANOMA,0.9998021721839905,0.9998022,0.0001977889,True,0.9996044,True,0.18588886772131982,1.0,28.564152519416634,1.0,4.0,0.75,65.01149640372692,0.35903104964654164,0.0386141064803227,0.9804765018026208,0.3250574820186346,0.7687643705046586,HIGH,0.0,94281.0
IMD197.jpg,MELANOMA,0.9866694211959839,0.9866694,0.01333054,True,0.9733389,True,0.7918551174867133,1.0,9.084625546698048,1.0,6.0,1.0,90.64357225665452,0.25307673077828935,0.019340775563453847,0.9817613484101523,0.4532178612832726,0.8633044653208182,HIGH,0.0,76277.0
IMD198.jpg,MELANOMA,0.7386167645454407,0.73861676,0.26138327,True,0.4772335,True,0.34149375534632115,1.0,26.414002670648408,1.0,5.0,1.0,91.62506193599118,0.28729200024312856,0.027503031216450497,0.9711771803051676,0.4581253096799559,0.864531327419989,HIGH,0.0,135144.0
IMD199.jpg,MELANOMA,0.9909830093383789,0.990983,0.009016912,True,0.9819661,True,0.30432785483391483,1.0,21.115254566146337,1.0,3.0,0.5,55.82657544827245,0.364380758179556,0.03881213122541279,0.9796432738029849,0.27913287724136226,0.6947832193103406,MODERATE,0.0,121479.0
IMD200.jpg,MELANOMA,0.9828683137893677,0.9828683,0.017131737,True,0.96573657,True,0.3996802240790318,1.0,22.231624758455368,1.0,3.0,0.5,61.8938473891673,0.34389586813450074,0.03486661360578992,0.9756027670830006,0.3094692369458365,0.7023673092364591,HIGH,0.0,120619.0
IMD203.jpg,MELANOMA,0.9965630173683167,0.996563,0.0034369554,True,0.99312603,True,0.19928381273465398,1.0,7.95516760634067,1.0,4.0,0.75,92.90603148715034,0.32649307868426847,0.030560614667302213,0.9740825123008655,0.4645301574357517,0.803632539358938,HIGH,0.0,34965.0
IMD207.jpg,MELANOMA,0.5298907160758972,0.5298907,0.47010928,True,0.059781432,True,0.2751114980750457,1.0,36.26067057287514,1.0,4.0,0.75,84.43859962098254,0.33679441994936177,0.02796186372156598,0.9751904528637735,0.42219299810491273,0.7930482495262282,HIGH,0.0,96939.0
IMD208.jpg,NOT_MELANOMA,0.7263848185539246,0.27361518,0.7263848,False,0.45276964,False,,,,,,,,,,,,,,,
IMD210.jpg,MELANOMA,0.9999673366546631,0.99996734,3.266499e-05,True,0.9999347,True,0.41367497915859364,1.0,6.415381755465639,1.0,8.0,1.0,113.22417201043639,0.27813172569550515,0.02852481356491303,0.9781603760665095,0.566120860052182,0.8915302150130455,HIGH,0.0,107431.0
IMD211.jpg,MELANOMA,0.9991043210029602,0.9991043,0.0008956374,True,0.9982087,True,0.049462312762873197,0.49462312762873195,12.601793659175947,1.0,12.0,1.0,85.47019583671255,0.2236671931175419,0.021530734446257388,0.9725898060584585,0.42735097918356274,0.7304935267030737,HIGH,0.0,98510.0
IMD219.jpg,MELANOMA,0.9999370574951172,0.99993706,6.298517e-05,True,0.99987406,True,0.08828375864128042,0.8828375864128042,43.04872185341367,1.0,6.0,1.0,175.72440426518753,0.239469684396345,0.016527751103604268,0.9676392672482784,0.8786220213259377,0.9403649019346854,HIGH,0.0,106986.0
IMD240.jpg,MELANOMA,0.998663067817688,0.99866307,0.0013369049,True,0.99732614,True,0.537596728215601,1.0,12.522606476658092,1.0,20.0,1.0,98.95748090316518,0.23777206903149672,0.018277392399189334,0.9769171306181965,0.49478740451582587,0.8736968511289565,HIGH,0.0,97513.0
IMD242.jpg,MELANOMA,0.9919460415840149,0.99194604,0.008053911,True,0.98389214,True,0.2872891097976778,1.0,42.79181863731824,1.0,5.0,1.0,90.11260692175289,0.28052487663889647,0.02435209422353492,0.9725683083310103,0.4505630346087644,0.8626407586521911,HIGH,0.0,118981.0
IMD243.jpg,MELANOMA,0.9954955577850342,0.99549556,0.0045044655,True,0.9909911,True,0.5132854390173636,1.0,6.856440562903545,1.0,5.0,1.0,95.08700546901052,0.2517626812108703,0.02161109184805866,0.9798575521985587,0.4754350273450526,0.8688587568362631,HIGH,0.0,94410.0
IMD251.jpg,NOT_MELANOMA,0.9789366722106934,0.021063393,0.9789367,False,0.9578733,False,,,,,,,,,,,,,,,
IMD254.jpg,MELANOMA,0.7226316332817078,0.72263163,0.27736834,True,0.4452633,True,0.054348322497922354,0.5434832249792235,25.223312840363228,1.0,7.0,1.0,128.58234494497924,0.3147261611045466,0.03200047396608078,0.872321772871298,0.6429117247248962,0.7965987374260299,HIGH,0.0,125689.0
IMD256.jpg,MELANOMA,0.9999194145202637,0.9999194,8.058734e-05,True,0.9998388,True,0.2924610307285409,1.0,33.91941139837066,1.0,4.0,0.75,144.0196980008293,0.2848522362898866,0.024936719488687364,0.9639564835937374,0.7200984900041465,0.8675246225010367,HIGH,0.0,125143.0
IMD278.jpg,MELANOMA,0.9757437705993652,0.9757438,0.024256192,True,0.9514876,True,0.16669564335703768,1.0,36.66958959809788,1.0,4.0,0.75,73.79253122906921,0.31051729241959974,0.03265646139892917,0.973570609165684,0.36896265614534607,0.7797406640363365,HIGH,0.0,79067.0
IMD279.jpg,MELANOMA,0.9990975856781006,0.9990976,0.0009024824,True,0.9981951,True,0.2279493460602322,1.0,34.1182333963237,1.0,3.0,0.5,68.08007864555627,0.30407786097563644,0.03412488036668102,0.9720909072206748,0.3404003932277814,0.7101000983069453,HIGH,0.0,117945.0
IMD280.jpg,MELANOMA,0.6913149356842041,0.69131494,0.3086851,True,0.38262984,True,0.23909153801910277,1.0,17.08972312371924,1.0,6.0,1.0,87.51506553865761,0.3090083829521741,0.03079908766979431,0.975141257089767,0.43757532769328805,0.859393831923322,HIGH,0.0,97842.0
IMD284.jpg,MELANOMA,0.9999904632568359,0.99999046,9.493309e-06,True,0.999981,True,0.4516299951521119,1.0,31.080996535992604,1.0,15.0,1.0,133.37727904543092,0.2942738384130603,0.021546977245162493,0.9603010750836821,0.6668863952271546,0.9167215988067887,HIGH,0.0,103351.0
IMD285.jpg,MELANOMA,0.7188814878463745,0.7188815,0.28111854,True,0.43776295,True,0.08581668527943413,0.8581668527943414,7.573457442716945,1.0,6.0,1.0,95.07418189958672,0.24204021293047787,0.020052655984763645,0.9711760670731779,0.4753709094979336,0.8333844405730688,HIGH,0.0,108069.0
IMD304.jpg,MELANOMA,0.9950173497200012,0.99501735,0.004982684,True,0.99003464,True,0.162621536831431,1.0,59.97309194081047,1.0,4.0,0.75,64.63596223851094,0.3239846023998317,0.03000354133201841,0.9795700128599977,0.32317981119255473,0.7682949527981386,HIGH,0.0,104657.0
